product,quality,season,state,quantity,market_distance,organic_certified,price_per_quintal
soybean,low,zaid,karnataka,69.51974631,18.84923155,0,3144.59
soybean,high,zaid,maharashtra,22.02538529,15.60622352,0,4852.15
jowar,medium,rabi,karnataka,19.6136982,22.35685982,0,3462.94
soybean,medium,zaid,karnataka,66.87758758,184.3882084,0,3580.9
jowar,low,rabi,rajasthan,29.80982462,162.7818214,0,2041.61
chana,medium,kharif,mp,55.06018717,116.1497553,0,3905.12
onion,low,kharif,haryana,68.46919527,90.54664115,0,1476.13
sugarcane,low,zaid,punjab,19.13213622,29.25989177,0,245.82
onion,high,rabi,maharashtra,39.73853526,101.8392706,0,2210.38
onion,high,zaid,up,92.38635014,9.751619758,0,1818.53
rice,medium,zaid,haryana,35.24200615,127.8629838,0,2367.68
tur,medium,rabi,punjab,50.85033599,97.66981666,0,6070.27
tur,medium,rabi,maharashtra,69.93915339,82.64693004,0,6151.97
tomato,medium,rabi,karnataka,72.10618272,143.9306867,0,2154.13
wheat,high,rabi,punjab,56.3139996,111.6599535,0,2831.65
wheat,low,rabi,rajasthan,37.02267344,6.42244086,0,1893.02
sugarcane,medium,kharif,rajasthan,64.33440511,134.2038605,0,235.7
chana,low,kharif,haryana,95.13021107,168.4833432,0,3550.8
jowar,low,rabi,mp,23.08234152,90.12940618,0,2422.1
tur,low,zaid,maharashtra,57.41002121,13.39484883,0,5296.83
tur,medium,rabi,mp,69.52644255,163.7952636,0,5618.91
sugarcane,low,zaid,karnataka,90.38124833,108.3670611,0,227.13
sugarcane,low,zaid,up,96.12656125,81.10336877,0,197.32
cotton,high,rabi,punjab,91.24734938,18.70261329,0,7524.72
rice,high,rabi,karnataka,52.03547856,179.4793572,0,2641.92
sugarcane,high,kharif,up,70.97342415,74.21246064,0,326.26
wheat,high,zaid,mp,72.08759447,29.04201212,1,2535.8
sugarcane,low,rabi,karnataka,58.67609858,182.4355474,0,215.93
rice,medium,zaid,karnataka,86.3370707,74.59018413,0,2292.48
wheat,low,rabi,maharashtra,2.064068409,166.5846855,0,1524.22
sugarcane,low,rabi,up,26.5067052,99.85842959,1,342.86
onion,low,rabi,punjab,93.54329834,116.2687207,0,1909.96
cotton,high,zaid,haryana,64.63198116,10.3752212,0,6548.71
tomato,high,zaid,karnataka,82.75587476,143.1733216,0,2441.08
rice,medium,zaid,karnataka,42.38710869,41.29098101,0,2263.06
rice,low,rabi,maharashtra,5.291968198,141.2334686,0,1842.68
tur,high,rabi,karnataka,32.92539662,62.09564662,0,7495.8
tur,medium,rabi,karnataka,66.6046141,29.6930981,0,5895.28
chana,high,kharif,karnataka,82.65087503,29.55256407,1,6798.86
tur,medium,zaid,rajasthan,59.0039981,27.75660282,1,6085.85
cotton,low,zaid,punjab,59.30918831,162.8474495,0,4695.64
jowar,low,zaid,haryana,78.03534675,23.29478266,0,2611.89
cotton,medium,kharif,rajasthan,17.13502953,156.0466734,0,5204.43
tomato,medium,kharif,maharashtra,13.71113623,181.4370643,0,1705.25
cotton,low,kharif,karnataka,21.51979594,29.05222287,0,6084.89
onion,medium,kharif,karnataka,42.56874562,44.5124789,0,1487.14
jowar,high,rabi,mp,82.96951669,98.30245145,0,3379.45
sugarcane,low,rabi,rajasthan,77.28272216,139.1095169,0,211.29
onion,medium,kharif,haryana,51.93915297,198.3989633,0,1538.87
soybean,medium,rabi,haryana,59.44780998,171.8823054,1,5048.78
tomato,high,zaid,up,91.9725451,120.0931626,0,2087.58
sugarcane,medium,rabi,punjab,47.27941094,11.68202638,0,335
onion,high,rabi,haryana,79.98647904,116.6572404,1,3319.42
jowar,high,rabi,punjab,24.42432492,78.9301254,0,4059.64
jowar,low,rabi,haryana,16.16268529,162.1672508,0,2961.29
soybean,low,zaid,haryana,77.51191043,122.2441346,1,4250.6
rice,low,zaid,maharashtra,16.53227087,170.6324784,0,1781.03
wheat,medium,kharif,maharashtra,8.38074451,35.30088182,0,1825.81
sugarcane,low,kharif,rajasthan,87.32985684,143.719963,0,196.97
tomato,low,kharif,karnataka,80.30769715,182.914736,0,1385.95
tomato,low,zaid,punjab,3.124085816,30.15430136,0,2282.72
chana,low,rabi,haryana,8.019838383,85.91648473,0,5054.62
soybean,low,zaid,punjab,20.92880487,191.6172591,1,4570.97
soybean,medium,rabi,maharashtra,88.13660633,29.02299685,0,3773.35
onion,medium,rabi,karnataka,86.32453761,87.75717085,1,2500.71
soybean,medium,rabi,mp,69.5339285,81.76863311,0,3941.48
wheat,low,zaid,haryana,41.46335546,33.84235427,0,1789.04
jowar,low,zaid,up,28.8913377,155.9485929,0,2082.09
sugarcane,high,zaid,punjab,38.14610793,13.0979719,0,407.82
chana,high,kharif,mp,11.12363724,16.32459609,1,5917.03
sugarcane,medium,kharif,haryana,82.4499949,147.2903571,0,299.96
tomato,medium,kharif,mp,20.84509067,137.7168578,1,2045.58
tomato,high,rabi,haryana,89.03902742,106.3847978,0,2965.65
onion,medium,rabi,maharashtra,79.93211749,161.2213729,0,1673.66
tur,low,rabi,up,52.60049116,141.5051337,0,4719.89
onion,high,rabi,maharashtra,92.30529594,113.2018916,0,2003.27
chana,medium,kharif,punjab,49.39610565,66.05271217,0,5310.57
tur,high,kharif,karnataka,63.66777146,85.11687203,0,7376.62
wheat,low,rabi,rajasthan,65.78756372,190.4790348,0,1546.38
jowar,high,kharif,mp,22.18776886,165.4653942,1,3938.04
onion,high,rabi,rajasthan,41.16498902,190.427084,0,1750.19
soybean,medium,kharif,mp,24.17938129,150.7828809,0,4034.84
rice,high,rabi,punjab,73.65614116,159.7650183,1,3917.71
cotton,high,zaid,mp,22.94698739,186.9258437,0,4576.06
onion,high,rabi,maharashtra,40.97294196,189.4697993,0,1854.41
jowar,low,zaid,rajasthan,89.33605383,81.87992704,0,1873.38
sugarcane,high,rabi,rajasthan,84.71963817,195.9927357,0,293.55
sugarcane,low,zaid,mp,35.94291402,182.5476947,1,260.87
wheat,medium,zaid,maharashtra,39.54675529,126.597294,0,1644.4
rice,high,rabi,karnataka,71.50111596,81.96797366,0,2877.61
cotton,medium,rabi,karnataka,73.11919173,47.91026982,0,4993.39
onion,medium,zaid,maharashtra,33.77639913,120.6041697,0,1381.73
tomato,high,zaid,mp,55.01976655,45.25246385,0,2212.24
tomato,medium,rabi,up,19.12449668,161.9482581,1,2707.03
sugarcane,low,zaid,haryana,88.01956654,138.2812695,1,293.72
jowar,medium,kharif,mp,53.29426166,110.1955766,0,3108.95
wheat,low,zaid,rajasthan,41.87307796,17.81603427,0,1568.97
wheat,medium,kharif,rajasthan,3.172800757,178.0967915,0,1363.7
cotton,low,zaid,rajasthan,48.11177431,124.1828369,0,3788.43
jowar,high,kharif,punjab,38.36574981,143.5546269,0,4120.58
tur,low,zaid,punjab,27.55908307,186.8087585,0,4746.37
sugarcane,medium,kharif,rajasthan,29.03514391,119.915732,0,221.71
soybean,high,zaid,up,73.26339392,176.7306678,0,3971.91
sugarcane,low,rabi,punjab,24.3924831,21.10982734,0,281.74
wheat,medium,zaid,rajasthan,4.892073479,21.17631008,1,2431.79
jowar,high,rabi,haryana,31.4861847,89.99499192,0,4235.79
cotton,medium,zaid,karnataka,11.31619128,145.0750827,0,4283.3
onion,medium,zaid,karnataka,28.36672956,166.7762521,0,1443.49
tur,low,rabi,haryana,7.119708144,63.98217531,0,6273.64
wheat,low,zaid,punjab,24.8278467,177.6138041,1,1907.26
rice,low,zaid,karnataka,68.38972446,185.3160994,0,1679.82
wheat,low,rabi,up,99.31274567,21.7332357,0,1820.83
tomato,low,zaid,mp,89.3593339,68.74057546,0,1587.5
wheat,low,kharif,maharashtra,56.08751091,176.0257524,1,1826.57
tur,medium,kharif,up,16.3283005,197.1365805,0,5671.46
jowar,medium,kharif,karnataka,4.726859071,102.2977176,0,2997.65
tomato,high,rabi,punjab,7.137993895,79.74986185,0,2919.2
onion,medium,kharif,rajasthan,5.358553784,142.8034622,0,1394.4
onion,high,kharif,mp,82.24685905,93.22917011,0,1603.48
jowar,low,zaid,up,52.31035066,2.337320707,0,2495.52
tomato,medium,rabi,rajasthan,54.01642257,30.87469825,0,2476.46
sugarcane,medium,zaid,rajasthan,99.6648557,179.8583098,0,218.51
cotton,high,zaid,haryana,7.961342679,177.9420547,0,6073.69
chana,low,rabi,haryana,97.16901801,18.69264669,0,5756.25
cotton,medium,zaid,mp,64.3441368,18.88561594,0,5152.62
onion,low,rabi,punjab,4.886035006,167.054758,0,1751.12
wheat,medium,kharif,rajasthan,45.50762777,45.79141561,0,1921.86
chana,medium,kharif,mp,63.18504277,189.6245085,0,3658.62
onion,high,rabi,haryana,34.42791561,136.8709202,0,2282.21
jowar,low,rabi,up,89.17969871,82.00430466,0,2745.82
jowar,high,rabi,punjab,59.24850707,75.74158175,0,4163.7
chana,high,rabi,mp,73.43174933,172.6518255,1,7295.86
jowar,high,rabi,rajasthan,62.75685928,189.2900916,0,2870.67
wheat,high,rabi,mp,88.1539314,100.26234,0,2123.43
tur,medium,kharif,karnataka,69.78412113,61.04145252,0,6573.36
tur,high,zaid,mp,45.07410306,147.8941059,0,5961.77
soybean,low,zaid,maharashtra,94.4070528,130.8066014,0,2814.78
wheat,medium,rabi,mp,96.90709691,102.0927625,0,1905.29
cotton,medium,rabi,rajasthan,1.585836321,119.7767299,0,4498.52
soybean,medium,rabi,mp,29.46839694,54.91293544,0,3630.34
chana,low,kharif,up,77.99253667,26.41141798,0,3677.61
cotton,low,kharif,mp,67.44334626,144.7085048,0,4457.57
soybean,high,zaid,karnataka,98.77138124,116.0824416,0,4308.41
cotton,low,zaid,up,99.2991345,29.00449345,0,4358.57
tomato,high,kharif,punjab,5.153502558,46.91403197,0,2603.23
sugarcane,medium,kharif,punjab,65.47270401,128.5390041,0,299.56
soybean,high,kharif,punjab,88.21648657,167.5339883,0,5179.37
onion,low,zaid,karnataka,33.35315098,117.2704936,0,1325.19
soybean,medium,kharif,rajasthan,54.65998071,70.56865629,1,5628.95
sugarcane,medium,rabi,karnataka,33.54885282,199.4280366,0,268.21
cotton,low,kharif,punjab,73.18115528,75.40397133,0,6384.51
tur,medium,zaid,haryana,92.40434876,151.5855407,0,5458.38
rice,low,kharif,maharashtra,22.56205753,85.21579837,1,3467.61
chana,low,rabi,maharashtra,85.56449186,159.4078682,0,4475.71
tomato,low,rabi,rajasthan,15.14956268,166.6801379,0,1494.33
tur,high,kharif,mp,33.7363566,63.2829986,0,7960.02
chana,medium,kharif,mp,55.5942445,12.4881448,0,4646.2
soybean,medium,kharif,haryana,11.16746744,104.6465498,0,4496.73
sugarcane,low,zaid,haryana,12.87755551,40.53978167,0,239.18
onion,high,kharif,haryana,95.11216477,74.20167741,0,1885.42
chana,high,rabi,karnataka,52.09005605,133.858685,0,5984.45
jowar,high,kharif,punjab,90.87303477,137.6735241,0,3568.47
rice,high,kharif,haryana,49.53929854,73.26434114,0,3498.94
tomato,high,rabi,mp,11.2512691,79.06968499,0,2411.08
tomato,medium,kharif,karnataka,64.06637833,71.38896374,0,1939.28
tur,low,kharif,haryana,86.05460209,187.3480859,0,6425.17
rice,medium,zaid,mp,71.4824674,12.59357636,0,2332.39
jowar,high,rabi,mp,55.11101517,196.3588943,0,3012.96
onion,high,kharif,haryana,73.65488637,124.5343168,0,1746.5
cotton,high,zaid,up,5.019916974,46.48376887,1,8106.73
rice,high,kharif,karnataka,12.04046262,80.67629433,1,4674.18
soybean,low,rabi,mp,66.16075106,49.7767153,0,2945.19
soybean,medium,rabi,up,20.89519492,127.4553137,0,3334.37
jowar,high,rabi,haryana,14.43967978,113.142341,0,3918.03
tomato,high,zaid,rajasthan,89.83880077,47.25208137,0,2170.13
sugarcane,medium,zaid,karnataka,53.59207304,96.11182496,0,251.31
chana,high,kharif,mp,96.38710541,90.52298352,0,4784.02
cotton,low,kharif,maharashtra,95.04189997,185.4702981,0,4959.33
sugarcane,low,rabi,mp,8.995852298,124.9547834,1,322.62
chana,medium,zaid,punjab,63.42044194,11.73128898,0,5064.15
soybean,low,zaid,up,69.86851918,183.621794,0,2599.74
sugarcane,high,zaid,punjab,62.59765998,176.5507616,0,332.31
chana,low,kharif,maharashtra,81.79473582,36.47962392,0,3861.33
rice,low,kharif,karnataka,80.84890764,19.89712294,0,2423.34
rice,medium,zaid,maharashtra,71.0315348,194.775595,0,1924.54
jowar,high,zaid,maharashtra,37.29200093,96.31923469,0,3000.99
cotton,medium,kharif,punjab,60.77851385,198.604888,1,8867.22
rice,high,zaid,punjab,83.52062859,11.1440464,0,3140.15
onion,low,kharif,karnataka,72.79127233,190.347327,0,1192.51
tur,medium,kharif,maharashtra,68.67137993,122.0169694,1,9702.78
jowar,low,rabi,punjab,80.8850952,94.75744784,0,3190.87
rice,high,zaid,mp,87.26503945,107.0687698,1,3181.01
onion,medium,kharif,punjab,82.98538815,38.41739647,0,1782.83
soybean,high,zaid,punjab,98.69679517,87.13972811,0,4456.17
onion,high,kharif,punjab,30.74658886,199.4852759,0,1652.29
cotton,low,kharif,maharashtra,49.91451828,96.51523674,0,5648.52
tomato,low,kharif,punjab,79.34270982,66.62447285,0,1688.47
cotton,high,zaid,punjab,5.590448713,182.871826,0,5635.75
tur,low,zaid,maharashtra,61.90240533,45.46464502,1,6463.18
soybean,medium,rabi,haryana,50.64229866,74.78700523,0,4339.29
tur,medium,rabi,karnataka,43.62254026,63.83343287,1,7509.97
chana,low,kharif,maharashtra,11.69880621,56.54155682,0,3584.76
tomato,low,rabi,up,90.61726743,79.09750524,0,2093.07
tomato,high,rabi,punjab,72.06654326,28.64551156,0,3461.48
onion,low,rabi,punjab,45.4645878,68.79726119,0,1822.62
soybean,high,zaid,up,15.21255103,24.27678842,0,4131.58
onion,low,zaid,up,65.5620641,8.965342831,0,1499.02
jowar,low,kharif,maharashtra,34.19335124,143.5975122,0,2548.37
tomato,high,zaid,haryana,24.27226765,132.2805985,0,2496.64
tur,low,rabi,punjab,89.43548902,47.93530172,0,6201.05
tur,medium,rabi,up,43.18605999,105.9569051,0,6206.62
chana,high,kharif,punjab,82.90764638,196.9603696,1,6465.23
chana,medium,kharif,karnataka,75.85468213,33.614033,1,5792.67
tur,high,kharif,maharashtra,84.24364897,157.2050544,0,8203.6
chana,high,zaid,mp,20.49984221,87.92915028,0,4844.63
tur,low,kharif,up,55.34600149,55.14726133,0,5790.77
onion,medium,rabi,punjab,55.32847886,80.21352551,0,2253.73
wheat,low,zaid,punjab,83.4733845,143.4299766,0,1548.36
wheat,high,rabi,karnataka,39.01843362,92.31699981,0,2279.31
rice,low,kharif,punjab,27.04320486,167.6919677,0,2636.56
tomato,low,rabi,up,36.03425378,186.6873181,0,1594.96
wheat,high,zaid,karnataka,1.811837106,143.8645639,0,1836.57
chana,medium,kharif,rajasthan,11.76246219,57.92749575,0,4036.08
onion,high,rabi,rajasthan,87.71756701,128.0006157,0,1776.3
cotton,medium,kharif,punjab,26.03105704,144.1153058,0,6659.42
onion,low,rabi,haryana,72.32359107,140.7936734,0,1881.82
sugarcane,high,kharif,rajasthan,65.10013555,151.8941759,1,337.5
cotton,medium,zaid,karnataka,52.51138042,13.91010295,0,5766.22
rice,low,rabi,rajasthan,55.97601578,46.99470849,0,2128
tur,high,kharif,up,39.34735543,1.380050126,0,9413.42
tomato,low,zaid,karnataka,86.09198303,77.00071056,1,2155.39
chana,medium,zaid,maharashtra,19.59628756,105.388245,0,4179.18
chana,high,zaid,rajasthan,97.4323483,163.8827009,0,4097.9
chana,high,rabi,maharashtra,58.22087252,106.7297236,0,5553.46
sugarcane,low,zaid,punjab,73.87080051,55.28033127,1,355.27
soybean,low,rabi,maharashtra,21.94679946,93.7521585,0,3214.28
onion,low,zaid,maharashtra,20.72351694,82.04106899,0,1408.99
rice,medium,kharif,maharashtra,97.46558338,21.55910434,0,3050.59
soybean,low,rabi,mp,4.193258543,9.760804911,0,3257.98
wheat,medium,kharif,rajasthan,56.97517009,6.004529069,0,1936.03
soybean,medium,rabi,haryana,33.14863038,28.70176507,0,4652.52
onion,high,zaid,mp,21.84356711,172.0132641,1,1959.02
tomato,high,kharif,punjab,91.2030732,147.9433894,0,2190.34
cotton,low,rabi,mp,21.94070457,190.5061944,0,3963.47
tomato,low,zaid,karnataka,22.35504499,89.4643626,0,1936.48
tur,high,zaid,rajasthan,32.03851572,105.7818475,0,5823.29
rice,low,rabi,maharashtra,35.36411345,167.3876906,1,2226.8
jowar,high,zaid,up,84.10826208,35.4186493,0,2940.11
chana,low,kharif,karnataka,26.61284462,24.84767933,0,4012.56
jowar,low,kharif,punjab,82.92252657,53.19096189,1,4120.87
rice,medium,rabi,punjab,7.884000599,110.5233162,0,2513.95
tomato,high,rabi,rajasthan,26.78532224,157.6544186,1,2817.41
cotton,high,zaid,up,72.01307003,195.9961613,0,5365.87
rice,low,kharif,mp,41.55576308,83.73851498,0,2175.94
sugarcane,low,kharif,rajasthan,5.823528116,92.80662158,0,201.75
sugarcane,high,rabi,up,37.32875416,18.02697295,0,347.54
tomato,high,zaid,rajasthan,88.65890924,175.3485021,0,1913.14
chana,low,rabi,karnataka,27.21896535,71.7998282,0,4203.31
sugarcane,medium,kharif,rajasthan,47.66238679,133.693051,0,224.91
chana,low,kharif,rajasthan,47.00963465,160.2860812,0,2792.72
wheat,low,rabi,karnataka,70.95241583,136.7100634,0,1572.02
onion,high,kharif,up,69.20462846,0.068873597,0,1841.01
jowar,high,kharif,punjab,36.43879642,148.5962436,0,3593.78
sugarcane,high,rabi,rajasthan,30.34134327,199.1370178,0,286.42
onion,high,zaid,rajasthan,41.84003881,100.074354,0,1556.7
sugarcane,high,rabi,rajasthan,61.17598798,142.6654669,0,280.97
sugarcane,high,rabi,punjab,50.80941417,147.9957553,0,390.56
sugarcane,medium,rabi,punjab,62.02158086,63.22141103,0,359.93
sugarcane,low,kharif,punjab,4.452905439,7.820487068,1,418.65
tur,high,kharif,rajasthan,22.92799038,140.2785533,1,8508.63
rice,low,kharif,rajasthan,5.339154699,5.923571644,0,2402.14
tur,low,rabi,mp,49.99942261,85.83921252,0,4884.45
sugarcane,medium,rabi,punjab,67.74455367,129.2447056,0,310.75
cotton,low,zaid,rajasthan,9.652221426,88.55340721,0,4228.57
tur,high,zaid,haryana,62.5532695,162.7806945,1,7340.4
wheat,medium,kharif,up,19.22230998,7.298459295,1,2537.46
tur,high,kharif,up,36.56174372,110.5463741,0,8051.1
soybean,low,rabi,rajasthan,2.495616922,11.81911314,0,3463.07
chana,medium,zaid,karnataka,3.040702725,101.5297659,0,4378.6
cotton,low,zaid,mp,36.95618547,49.81857089,0,4553.25
cotton,low,kharif,karnataka,43.45351212,45.06067527,0,5515.53
tomato,low,zaid,haryana,94.04973945,196.0503315,0,1941.39
jowar,low,rabi,rajasthan,66.47291859,120.1684759,0,2467.41
jowar,low,kharif,maharashtra,19.37182843,133.5527245,0,2639.49
onion,high,zaid,haryana,6.894070488,192.0089682,0,1625.68
soybean,high,rabi,haryana,74.72017585,179.7748321,0,4486.35
rice,high,kharif,maharashtra,96.6533599,16.46972427,1,5061.9
chana,low,rabi,rajasthan,50.04260191,67.07632165,0,4281.35
chana,low,zaid,punjab,65.78933385,139.042334,0,3797.01
chana,low,rabi,haryana,41.66890286,102.6755967,0,4984.98
jowar,high,rabi,mp,53.63629808,103.0193865,0,3762.62
tur,medium,kharif,punjab,1.290471722,69.84645818,0,8772.78
rice,low,zaid,up,84.1418418,126.6765341,0,1670.99
rice,low,kharif,karnataka,56.79011709,29.49498128,0,2441.61
jowar,medium,rabi,karnataka,22.27000244,187.0061547,0,3021.55
onion,medium,kharif,karnataka,58.60960036,63.70280751,0,1516.64
chana,medium,rabi,karnataka,55.73360014,156.5064698,0,4402.09
rice,medium,zaid,mp,64.51377593,160.6859017,0,1898.15
cotton,high,kharif,karnataka,39.63239359,139.0633004,0,6346.8
chana,medium,rabi,punjab,15.92281286,126.7035914,0,5438.03
jowar,medium,kharif,haryana,65.2150172,91.94190129,0,3479.11
rice,medium,zaid,rajasthan,72.2985065,49.30783958,0,2101.26
onion,high,rabi,rajasthan,78.63289799,171.8994502,0,1834.41
chana,high,rabi,haryana,58.37982564,63.95142439,0,6907.38
tomato,high,kharif,karnataka,17.74030174,161.235336,0,1841.72
chana,high,kharif,maharashtra,14.14112447,22.89656378,0,4918.6
onion,low,rabi,up,88.15607654,190.809952,0,1504.37
soybean,low,zaid,up,47.63748005,29.62325761,1,3896.94
wheat,low,rabi,up,88.25645437,7.859590558,0,1900.5
onion,high,rabi,maharashtra,53.62660852,193.4532133,0,2097.48
onion,medium,kharif,up,33.00591798,82.59331855,1,1881.11
wheat,low,zaid,haryana,89.58951023,119.5287751,0,1673.97
onion,medium,kharif,up,41.30236369,101.5548266,0,1424.06
rice,low,rabi,haryana,24.76943944,60.19737077,0,2407.95
wheat,medium,zaid,karnataka,51.61620821,25.79320128,0,1906.6
onion,high,zaid,punjab,52.58682327,197.6824472,0,1976.9
sugarcane,low,zaid,karnataka,30.34341037,69.27649676,0,244.78
rice,low,kharif,haryana,37.24026587,124.1871823,1,3542.88
wheat,high,kharif,rajasthan,61.62751939,31.9538755,0,1842.07
wheat,low,kharif,punjab,15.34723368,52.08431371,0,1795.19
jowar,low,kharif,up,86.15448487,82.5865797,0,2640.63
jowar,medium,kharif,punjab,54.03309825,134.1620769,0,3495.7
chana,medium,zaid,maharashtra,36.65541327,108.0626535,0,4455.39
soybean,low,rabi,rajasthan,61.86270043,181.7585287,0,2755.25
rice,low,rabi,karnataka,61.68180531,105.0518227,1,2491.01
onion,medium,zaid,mp,73.00338274,65.0328307,0,1445.78
soybean,low,rabi,haryana,26.51900153,98.06276379,1,4518.54
onion,medium,kharif,mp,3.151210871,180.9589906,0,1206.53
tomato,high,kharif,rajasthan,94.12814827,114.4902948,0,1652.26
chana,high,zaid,maharashtra,7.177144921,80.73737,0,4833.57
tur,medium,rabi,maharashtra,53.27716161,24.68800194,0,6379.73
tomato,medium,kharif,haryana,75.61589337,181.8856398,0,1851.57
wheat,medium,kharif,karnataka,34.02315099,34.51898632,0,1888.68
rice,low,kharif,punjab,42.89431029,124.6365923,0,2941.52
rice,high,zaid,rajasthan,33.41612393,180.0297737,0,1971.3
wheat,high,rabi,maharashtra,60.04888474,187.6319121,1,2566.94
onion,low,rabi,mp,13.8065636,112.7981567,0,1652.62
jowar,medium,zaid,mp,2.583717557,9.528188683,0,2908.94
chana,high,rabi,punjab,63.63479521,97.39395774,1,9077.27
sugarcane,high,rabi,rajasthan,81.81076935,137.1630866,0,318.16
soybean,medium,zaid,rajasthan,81.96818,42.75062146,1,4194.27
chana,low,zaid,maharashtra,66.76275229,132.1253151,0,3529.12
soybean,low,zaid,punjab,4.427912341,6.087307147,0,3993.59
tomato,high,zaid,rajasthan,75.3461091,37.18558925,0,2153.01
chana,medium,zaid,punjab,61.94933993,191.6069039,0,4577.77
chana,medium,rabi,maharashtra,96.75044165,24.86165985,0,5169.9
tur,medium,zaid,mp,8.196234087,91.57981942,0,5246.72
chana,high,kharif,rajasthan,95.09691206,58.34906965,0,4833.88
tur,low,kharif,maharashtra,50.8960446,2.25010447,0,6397.67
cotton,low,zaid,karnataka,95.0337523,36.49149733,0,4171.67
rice,medium,zaid,punjab,35.99935188,136.3757252,0,2308.1
cotton,high,zaid,karnataka,32.08974711,55.69946212,0,5740.45
wheat,high,zaid,mp,82.4004062,132.7364559,0,1733.22
onion,medium,rabi,mp,66.93606202,185.6120711,0,1811.13
soybean,low,rabi,maharashtra,19.17491808,62.31912029,0,3058.48
sugarcane,low,zaid,mp,33.77301512,99.1167512,0,192.39
sugarcane,low,zaid,maharashtra,12.67072056,45.16427091,0,211.46
rice,high,kharif,maharashtra,70.64232647,77.20955331,0,3161.85
tomato,medium,rabi,haryana,98.53521727,167.0698759,0,2415.34
wheat,high,kharif,maharashtra,70.85437655,26.32110989,0,2292.91
soybean,low,zaid,up,33.28271,195.2962225,1,3792.49
onion,medium,rabi,maharashtra,98.5663314,28.34162191,0,1927.89
wheat,low,rabi,karnataka,34.72550746,181.2457874,0,1580.54
sugarcane,low,kharif,maharashtra,77.60149465,48.59040003,0,250.57
chana,medium,kharif,mp,65.24598553,155.3189179,0,3953.5
onion,high,zaid,rajasthan,23.64264691,56.51263974,0,1764.19
onion,low,zaid,up,35.02874766,153.9466805,0,1222.29
onion,medium,zaid,rajasthan,79.26066474,178.2543678,0,1208.89
rice,high,kharif,rajasthan,44.28479264,188.2360819,0,3015.36
chana,medium,kharif,karnataka,40.63313352,182.2470259,1,4514.89
onion,low,kharif,rajasthan,58.20990747,169.4598467,0,1163.2
jowar,low,kharif,haryana,93.59161527,95.03247688,0,2791.41
cotton,medium,zaid,rajasthan,46.90454465,100.9822831,0,4689.08
onion,high,zaid,haryana,1.948152317,113.1855289,0,1777.58
soybean,low,kharif,rajasthan,82.41384979,86.23805109,0,3409.33
wheat,low,kharif,karnataka,41.05676947,186.0639634,0,1460.26
tur,high,zaid,karnataka,46.67319493,164.6258022,0,5343.2
chana,high,rabi,rajasthan,26.80617117,93.42602855,0,5204.32
soybean,low,zaid,mp,95.27526958,149.5648422,0,2754.87
cotton,low,zaid,rajasthan,60.48959361,133.3179298,0,3731.5
tur,low,zaid,karnataka,69.00526886,60.64029428,0,4930.44
tur,medium,kharif,maharashtra,25.9958887,79.82011739,1,9679.89
rice,low,rabi,up,68.73816915,125.0636942,0,1846.07
rice,high,zaid,karnataka,77.55755563,64.07025497,0,2602.79
sugarcane,high,kharif,haryana,63.60732918,197.1791042,0,343.74
rice,high,zaid,up,4.265421985,92.97407412,0,2438.8
jowar,low,zaid,mp,17.14670261,153.3106741,0,2083.09
chana,low,zaid,maharashtra,58.00693702,194.6803912,0,3349.63
rice,high,kharif,mp,58.31799674,160.3884587,0,2724.34
soybean,medium,zaid,mp,31.66624495,62.47246455,0,3581.27
onion,high,zaid,maharashtra,13.87670096,114.332856,0,1891.27
rice,high,rabi,maharashtra,40.71483082,66.52102985,0,3097.81
rice,low,kharif,karnataka,83.22280155,6.355252485,0,2690.07
rice,high,kharif,punjab,86.3314882,109.3784268,0,4145.14
rice,high,rabi,rajasthan,94.27877774,114.1075382,0,2321.4
jowar,low,zaid,haryana,48.53401625,123.4742377,0,2542.91
sugarcane,high,kharif,rajasthan,10.93271233,120.3835356,0,298.12
jowar,high,kharif,mp,20.37322818,78.61557665,0,3194.43
chana,low,rabi,mp,46.79554721,17.73428747,0,4646.78
cotton,low,rabi,haryana,89.11998514,190.429239,1,5936.77
jowar,medium,zaid,punjab,90.84902997,180.7858106,1,3407.01
tomato,low,zaid,haryana,41.76299694,9.612568795,0,2332.26
sugarcane,medium,kharif,maharashtra,75.3370245,187.4968891,0,250.92
rice,low,rabi,rajasthan,75.23568414,50.91783588,0,1871.72
soybean,medium,zaid,up,95.32517305,30.94137637,0,4201.41
tomato,high,rabi,up,82.36314311,61.80472121,1,3784.57
cotton,low,zaid,mp,35.28316164,61.11132683,0,4232.2
sugarcane,high,rabi,maharashtra,18.31842271,22.91240868,0,358.33
wheat,low,zaid,karnataka,77.40625488,123.049841,0,1308.76
cotton,high,rabi,haryana,64.98099908,162.5807709,0,6280.94
chana,medium,kharif,karnataka,84.83731425,50.94677899,0,4413.54
wheat,medium,rabi,mp,18.24600133,132.3573867,0,1842.48
rice,medium,rabi,rajasthan,30.21919403,164.40347,0,2005.37
soybean,high,kharif,karnataka,22.36834835,65.48399191,0,5219.07
soybean,low,kharif,haryana,54.80479001,199.8253778,1,4388.02
chana,high,zaid,punjab,54.48069871,10.35347619,0,5847.31
rice,high,kharif,up,35.26165167,173.6151257,1,4244.19
cotton,high,rabi,haryana,9.431411229,106.2309245,0,6506.71
soybean,medium,kharif,punjab,86.44367268,121.8367591,0,4849.9
